form_idx,mode,eigval
0,1660,706.67
0,1661,707.72
0,1662,708.60
0,1663,710.09
0,1664,710.26
0,1665,710.46
0,1666,712.98
0,1667,713.75
0,1668,714.70
0,1669,715.74
0,1670,717.03
0,1671,717.64
0,1672,718.54
0,1673,719.43
0,1674,720.97
0,1675,721.40
0,1676,722.37
0,1677,722.77
0,1678,723.41
0,1679,725.04
0,1680,726.04
0,1681,726.60
0,1682,727.76
0,1683,729.05
0,1684,729.30
0,1685,730.09
0,1686,730.67
0,1687,730.96
0,1688,733.58
0,1689,733.77
0,1690,734.49
0,1691,735.62
0,1692,736.43
0,1693,737.66
0,1694,738.32
0,1695,739.51
0,1696,740.73
0,1697,741.38
0,1698,742.17
0,1699,744.35
0,1700,745.00
0,1701,747.00
0,1702,747.29
0,1703,748.40
0,1704,749.28
0,1705,750.19
0,1706,751.17
0,1707,752.34
0,1708,752.50
0,1709,752.66
0,1710,754.79
0,1711,756.28
0,1712,757.71
0,1713,758.78
0,1714,759.79
0,1715,760.50
0,1716,760.85
0,1717,762.15
0,1718,762.44
0,1719,763.33
0,1720,764.24
0,1721,766.99
0,1722,768.32
0,1723,768.84
0,1724,770.94
0,1725,771.35
0,1726,772.38
0,1727,772.71
0,1728,775.50
0,1729,776.75
0,1730,778.00
0,1731,779.10
0,1732,780.77
0,1733,782.26
0,1734,782.54
0,1735,784.53
0,1736,787.25
0,1737,787.46
0,1738,789.53
0,1739,790.08
0,1740,790.62
0,1741,791.74
0,1742,793.79
0,1743,794.09
0,1744,795.27
0,1745,796.17
0,1746,798.45
0,1747,800.24
0,1748,800.55
0,1749,801.78
0,1750,802.08
0,1751,805.57
0,1752,807.19
0,1753,807.51
0,1754,808.33
0,1755,810.87
0,1756,811.61
0,1757,812.32
0,1758,815.52
0,1759,816.20
0,1760,816.57
0,1761,820.75
0,1762,822.49
0,1763,822.89
0,1764,824.53
0,1765,829.10
0,1766,829.68
0,1767,831.66
0,1768,833.70
0,1769,835.49
0,1770,837.16
0,1771,837.80
0,1772,841.47
0,1773,843.62
0,1774,847.65
0,1775,849.86
0,1776,851.97
0,1777,854.68
0,1778,856.47
0,1779,858.88
0,1780,862.88
0,1781,864.64
0,1782,868.23
0,1783,871.18
0,1784,871.74
0,1785,878.12
0,1786,885.36
0,1787,889.73
0,1788,893.90
