mode,eigval
558,1.134068e+02
559,1.136100e+02
560,1.137192e+02
561,1.138207e+02
562,1.139493e+02
563,1.142932e+02
564,1.143365e+02
565,1.146916e+02
566,1.147132e+02
567,1.148680e+02
568,1.150419e+02
569,1.153606e+02
570,1.155763e+02
571,1.158226e+02
572,1.159453e+02
573,1.161089e+02
574,1.161934e+02
575,1.165351e+02
576,1.166708e+02
577,1.168995e+02
578,1.171238e+02
579,1.172499e+02
580,1.173682e+02
581,1.178486e+02
582,1.180027e+02
583,1.180868e+02
584,1.182171e+02
585,1.185692e+02
586,1.187681e+02
587,1.189019e+02
588,1.190459e+02
589,1.192200e+02
590,1.193329e+02
591,1.194996e+02
592,1.197493e+02
593,1.198473e+02
594,1.200571e+02
595,1.202118e+02
596,1.204287e+02
597,1.207581e+02
598,1.208814e+02
599,1.210236e+02
600,1.212286e+02
601,1.213671e+02
602,1.215534e+02
603,1.217259e+02
604,1.220469e+02
605,1.220921e+02
606,1.221891e+02
607,1.224227e+02
608,1.225286e+02
609,1.226926e+02
610,1.230848e+02
611,1.232089e+02
612,1.235122e+02
613,1.237455e+02
614,1.239682e+02
615,1.240019e+02
616,1.242348e+02
617,1.246566e+02
618,1.248804e+02
619,1.249330e+02
620,1.251737e+02
621,1.252783e+02
622,1.257070e+02
623,1.258332e+02
624,1.259417e+02
625,1.260604e+02
626,1.261697e+02
627,1.263292e+02
628,1.265080e+02
629,1.265864e+02
630,1.268414e+02
631,1.270733e+02
632,1.272973e+02
633,1.275001e+02
634,1.276570e+02
635,1.278477e+02
636,1.283367e+02
637,1.285255e+02
638,1.287514e+02
639,1.289794e+02
640,1.291951e+02
641,1.293481e+02
642,1.295529e+02
643,1.296003e+02
644,1.299464e+02
645,1.300166e+02
646,1.301226e+02
647,1.302445e+02
648,1.306229e+02
649,1.308730e+02
650,1.310929e+02
651,1.314015e+02
652,1.314826e+02
653,1.316361e+02
654,1.316919e+02
655,1.318117e+02
656,1.321001e+02
657,1.323999e+02
658,1.324920e+02
659,1.325929e+02
660,1.327410e+02
661,1.330256e+02
662,1.330845e+02
663,1.334377e+02
664,1.334874e+02
665,1.336886e+02
666,1.340683e+02
667,1.341032e+02
668,1.344673e+02
669,1.346337e+02
670,1.348165e+02
671,1.348582e+02
672,1.351653e+02
673,1.352837e+02
674,1.354958e+02
675,1.356109e+02
676,1.358453e+02
677,1.361969e+02
678,1.364052e+02
679,1.366454e+02
680,1.368935e+02
681,1.372819e+02
682,1.374823e+02
683,1.375609e+02
684,1.377246e+02
685,1.381094e+02
686,1.383937e+02
687,1.387158e+02
688,1.389472e+02
689,1.390868e+02
690,1.392442e+02
691,1.395258e+02
692,1.397510e+02
693,1.399097e+02
694,1.402212e+02
695,1.405685e+02
696,1.407995e+02
697,1.408504e+02
698,1.409028e+02
699,1.413016e+02
700,1.415049e+02
701,1.417135e+02
702,1.419167e+02
703,1.424276e+02
704,1.425730e+02
705,1.426718e+02
706,1.428484e+02
707,1.428801e+02
708,1.433195e+02
709,1.434549e+02
710,1.435997e+02
711,1.439241e+02
712,1.441481e+02
713,1.441730e+02
714,1.443573e+02
715,1.446092e+02
716,1.448438e+02
717,1.450481e+02
718,1.452467e+02
719,1.453654e+02
720,1.456226e+02
721,1.459454e+02
722,1.461621e+02
723,1.463007e+02
724,1.464264e+02
725,1.465990e+02
726,1.468150e+02
727,1.472089e+02
728,1.473477e+02
729,1.477171e+02
730,1.479070e+02
731,1.480065e+02
732,1.482948e+02
733,1.486997e+02
734,1.487577e+02
735,1.492870e+02
736,1.494515e+02
737,1.496717e+02
738,1.497745e+02
739,1.500386e+02
740,1.503720e+02
741,1.504174e+02
742,1.507320e+02
743,1.511243e+02
744,1.512347e+02
745,1.514911e+02
746,1.517817e+02
747,1.519235e+02
748,1.521344e+02
749,1.523701e+02
750,1.525107e+02
751,1.526044e+02
752,1.527987e+02
753,1.531806e+02
754,1.532804e+02
755,1.533843e+02
756,1.536369e+02
757,1.538715e+02
758,1.539148e+02
759,1.542412e+02
760,1.544055e+02
761,1.546668e+02
762,1.548191e+02
763,1.551463e+02
764,1.552177e+02
765,1.553025e+02
766,1.556438e+02
767,1.558295e+02
768,1.560718e+02
769,1.562012e+02
770,1.564114e+02
771,1.565571e+02
772,1.568859e+02
773,1.572030e+02
774,1.572427e+02
775,1.575596e+02
776,1.580204e+02
777,1.583085e+02
778,1.585874e+02
779,1.588516e+02
780,1.589764e+02
781,1.590159e+02
782,1.591752e+02
783,1.594571e+02
784,1.597871e+02
785,1.598770e+02
786,1.601043e+02
787,1.601770e+02
788,1.606632e+02
789,1.607628e+02
790,1.611383e+02
791,1.613666e+02
792,1.614067e+02
793,1.616920e+02
794,1.620865e+02
795,1.624388e+02
796,1.625620e+02
797,1.628407e+02
798,1.631473e+02
799,1.633146e+02
800,1.633540e+02
801,1.635531e+02
802,1.638271e+02
803,1.639835e+02
804,1.641916e+02
805,1.646894e+02
806,1.648756e+02
807,1.649757e+02
808,1.652379e+02
809,1.654612e+02
810,1.655238e+02
811,1.657314e+02
812,1.661625e+02
813,1.664814e+02
814,1.666009e+02
815,1.670795e+02
816,1.673316e+02
817,1.676808e+02
818,1.678814e+02
819,1.681954e+02
820,1.683161e+02
821,1.687636e+02
822,1.688794e+02
823,1.690903e+02
824,1.693568e+02
825,1.695659e+02
826,1.698114e+02
827,1.701352e+02
828,1.702159e+02
829,1.703259e+02
830,1.707167e+02
831,1.708846e+02
832,1.711771e+02
833,1.712127e+02
834,1.715076e+02
835,1.720420e+02
836,1.721956e+02
837,1.723899e+02
838,1.725492e+02
839,1.728031e+02
840,1.732696e+02
841,1.736208e+02
842,1.737384e+02
843,1.739943e+02
844,1.742483e+02
845,1.744715e+02
846,1.747386e+02
847,1.748694e+02
848,1.752845e+02
849,1.754682e+02
850,1.758005e+02
851,1.759290e+02
852,1.761430e+02
853,1.762900e+02
854,1.765349e+02
855,1.766549e+02
856,1.769259e+02
857,1.773913e+02
858,1.776892e+02
859,1.777654e+02
860,1.779632e+02
861,1.783293e+02
862,1.784100e+02
863,1.787542e+02
864,1.789342e+02
865,1.793179e+02
866,1.795155e+02
867,1.798467e+02
868,1.800603e+02
869,1.801856e+02
870,1.803215e+02
871,1.805901e+02
872,1.811687e+02
873,1.814433e+02
874,1.817139e+02
875,1.819173e+02
876,1.820149e+02
877,1.823927e+02
878,1.828687e+02
879,1.829818e+02
880,1.830901e+02
881,1.833621e+02
882,1.834876e+02
883,1.839840e+02
884,1.841072e+02
885,1.843738e+02
886,1.845882e+02
887,1.848200e+02
888,1.851517e+02
889,1.854392e+02
890,1.855632e+02
891,1.861051e+02
892,1.862042e+02
893,1.869066e+02
894,1.870526e+02
895,1.870926e+02
896,1.874790e+02
897,1.878243e+02
898,1.878555e+02
899,1.884987e+02
900,1.885318e+02
901,1.888490e+02
902,1.890290e+02
903,1.893148e+02
904,1.895316e+02
905,1.895573e+02
906,1.896145e+02
907,1.901138e+02
908,1.904533e+02
909,1.909440e+02
910,1.911892e+02
911,1.913052e+02
912,1.915204e+02
913,1.920175e+02
914,1.920473e+02
915,1.925204e+02
916,1.927337e+02
917,1.929765e+02
918,1.931349e+02
919,1.935831e+02
920,1.939019e+02
921,1.939932e+02
922,1.944302e+02
923,1.947031e+02
924,1.948826e+02
925,1.951418e+02
926,1.956037e+02
927,1.956972e+02
928,1.958431e+02
929,1.961827e+02
930,1.966514e+02
931,1.968768e+02
932,1.972599e+02
933,1.977750e+02
934,1.979748e+02
935,1.982694e+02
936,1.987976e+02
937,1.990061e+02
938,1.991823e+02
939,1.992401e+02
940,1.995116e+02
941,1.997007e+02
942,1.999586e+02
943,2.000296e+02
944,2.002953e+02
945,2.007231e+02
946,2.011148e+02
947,2.014277e+02
948,2.015736e+02
949,2.021497e+02
950,2.022719e+02
951,2.025229e+02
952,2.029217e+02
953,2.033158e+02
954,2.034093e+02
955,2.036091e+02
956,2.037747e+02
957,2.038923e+02
958,2.041692e+02
959,2.044253e+02
960,2.045477e+02
961,2.048687e+02
962,2.051056e+02
963,2.056800e+02
964,2.057566e+02
965,2.062252e+02
966,2.063779e+02
967,2.066597e+02
968,2.067559e+02
969,2.070976e+02
970,2.074702e+02
971,2.078146e+02
972,2.081061e+02
973,2.086268e+02
974,2.089841e+02
975,2.091061e+02
976,2.093138e+02
977,2.095422e+02
978,2.097340e+02
979,2.104992e+02
980,2.106088e+02
981,2.108494e+02
982,2.113549e+02
983,2.113612e+02
984,2.115200e+02
985,2.116973e+02
986,2.118874e+02
987,2.121523e+02
988,2.125362e+02
989,2.127219e+02
990,2.129158e+02
991,2.132989e+02
992,2.135076e+02
993,2.142033e+02
994,2.144189e+02
995,2.147001e+02
996,2.148941e+02
997,2.152779e+02
998,2.155915e+02
999,2.157916e+02
1000,2.161093e+02
1001,2.162355e+02
1002,2.164790e+02
1003,2.169966e+02
1004,2.172310e+02
1005,2.173083e+02
1006,2.178240e+02
1007,2.179891e+02
1008,2.180878e+02
1009,2.184713e+02
1010,2.185550e+02
1011,2.191291e+02
1012,2.192066e+02
1013,2.196227e+02
1014,2.202097e+02
1015,2.202572e+02
1016,2.204870e+02
1017,2.209001e+02
1018,2.213380e+02
1019,2.216206e+02
1020,2.218451e+02
1021,2.221694e+02
1022,2.223486e+02
1023,2.228437e+02
1024,2.230085e+02
1025,2.235474e+02
1026,2.236883e+02
1027,2.240810e+02
1028,2.241412e+02
1029,2.245051e+02
