frame_number,rmsd
4479,3.716259e+00
4480,3.717577e+00
4481,3.767854e+00
4482,3.751443e+00
4483,3.719139e+00
4484,3.817311e+00
4485,3.626101e+00
4486,3.544871e+00
4487,3.716754e+00
4488,3.656921e+00
4489,3.694713e+00
4490,3.530466e+00
4491,3.626991e+00
4492,3.856865e+00
4493,3.839908e+00
4494,4.010321e+00
4495,3.859600e+00
4496,4.017724e+00
4497,4.031654e+00
4498,3.950035e+00
4499,3.848038e+00
4500,3.831882e+00
4501,3.891744e+00
4502,3.863769e+00
4503,3.872397e+00
4504,3.814730e+00
4505,3.811321e+00
4506,3.643105e+00
4507,3.790988e+00
4508,3.779415e+00
4509,3.676343e+00
4510,3.805268e+00
4511,3.834469e+00
4512,3.836876e+00
4513,3.924447e+00
4514,3.915555e+00
4515,3.978895e+00
4516,3.940232e+00
4517,4.078277e+00
4518,4.119827e+00
4519,4.161041e+00
4520,3.969127e+00
4521,3.938495e+00
4522,3.902065e+00
4523,3.902566e+00
4524,4.071053e+00
4525,4.063099e+00
4526,3.897457e+00
4527,3.944801e+00
4528,3.946459e+00
4529,3.973136e+00
4530,3.936910e+00
4531,3.874980e+00
4532,3.892287e+00
4533,3.838012e+00
4534,3.819407e+00
4535,3.837592e+00
4536,3.785764e+00
4537,3.882573e+00
4538,3.948255e+00
4539,3.917976e+00
4540,3.801136e+00
4541,3.839397e+00
4542,3.941780e+00
4543,3.969371e+00
4544,3.835172e+00
4545,3.913549e+00
4546,3.980375e+00
4547,3.971185e+00
4548,3.963466e+00
4549,3.941570e+00
4550,3.927855e+00
4551,3.847646e+00
4552,3.928437e+00
4553,3.956008e+00
4554,3.886050e+00
4555,3.659718e+00
4556,3.743805e+00
4557,3.871159e+00
4558,3.804950e+00
4559,3.792877e+00
4560,3.735394e+00
4561,3.769683e+00
4562,3.887391e+00
4563,3.966648e+00
4564,4.001215e+00
4565,3.980992e+00
4566,4.006531e+00
4567,4.071088e+00
4568,3.952239e+00
4569,3.921809e+00
4570,3.855782e+00
4571,3.965733e+00
4572,3.804625e+00
4573,3.801731e+00
4574,3.823642e+00
4575,3.784415e+00
4576,3.904055e+00
4577,3.878329e+00
4578,3.823596e+00
4579,3.796517e+00
4580,3.919863e+00
4581,3.872698e+00
4582,3.816082e+00
4583,3.728526e+00
4584,3.714183e+00
4585,3.744060e+00
4586,3.674961e+00
4587,3.534098e+00
4588,3.445423e+00
4589,3.437231e+00
4590,3.447950e+00
4591,3.501663e+00
4592,3.549500e+00
4593,3.566231e+00
4594,3.375767e+00
4595,3.363842e+00
4596,3.316923e+00
4597,3.411420e+00
4598,3.304716e+00
4599,3.359309e+00
4600,3.469513e+00
4601,3.486015e+00
4602,3.496449e+00
4603,3.436868e+00
4604,3.363016e+00
4605,3.230218e+00
4606,3.156597e+00
4607,3.156812e+00
4608,3.288112e+00
4609,3.256669e+00
4610,3.315035e+00
4611,3.358296e+00
4612,3.498901e+00
4613,3.487099e+00
4614,3.532880e+00
4615,3.566119e+00
4616,3.600366e+00
4617,3.431529e+00
4618,3.475620e+00
4619,3.588195e+00
4620,3.656281e+00
4621,3.679896e+00
4622,3.610045e+00
4623,3.598015e+00
4624,3.723172e+00
4625,3.656196e+00
4626,3.685735e+00
4627,3.593670e+00
4628,3.621811e+00
4629,3.599966e+00
4630,3.558082e+00
4631,3.657426e+00
4632,3.512741e+00
4633,3.567338e+00
4634,3.506501e+00
4635,3.522690e+00
4636,3.576766e+00
4637,3.488545e+00
4638,3.380106e+00
4639,3.250880e+00
4640,3.451874e+00
4641,3.535494e+00
4642,3.588723e+00
4643,3.564368e+00
4644,3.524521e+00
4645,3.473688e+00
4646,3.348555e+00
4647,3.576092e+00
4648,3.548617e+00
4649,3.660491e+00
4650,3.498761e+00
4651,3.577382e+00
4652,3.596598e+00
4653,3.574074e+00
4654,3.676877e+00
4655,3.740842e+00
4656,3.743075e+00
4657,3.667747e+00
4658,3.589909e+00
4659,3.628659e+00
4660,3.652357e+00
4661,3.540585e+00
4662,3.663880e+00
4663,3.670856e+00
4664,3.763863e+00
4665,3.811700e+00
4666,3.700003e+00
4667,3.617807e+00
4668,3.606088e+00
4669,3.676422e+00
4670,3.642943e+00
4671,3.518728e+00
4672,3.676350e+00
4673,3.559691e+00
4674,3.564850e+00
4675,3.488374e+00
4676,3.494410e+00
4677,3.448117e+00
4678,3.395894e+00
4679,3.214632e+00
4680,3.365415e+00
4681,3.440058e+00
4682,3.451013e+00
4683,3.500950e+00
4684,3.520439e+00
4685,3.813798e+00
4686,3.733413e+00
4687,3.869081e+00
4688,3.901096e+00
4689,3.930184e+00
4690,3.933310e+00
4691,3.743019e+00
4692,3.820322e+00
4693,3.787916e+00
4694,3.734427e+00
4695,3.729410e+00
4696,3.869269e+00
4697,3.823617e+00
4698,4.004032e+00
4699,3.920601e+00
4700,3.999821e+00
4701,4.060809e+00
4702,4.010022e+00
4703,4.096989e+00
4704,4.012007e+00
4705,3.906299e+00
4706,3.746567e+00
4707,3.909554e+00
4708,3.850102e+00
4709,3.866134e+00
4710,4.065215e+00
4711,4.074146e+00
4712,4.053564e+00
4713,4.027601e+00
4714,4.227477e+00
4715,4.140788e+00
4716,4.197881e+00
4717,4.225663e+00
4718,4.297740e+00
4719,4.330514e+00
4720,4.313928e+00
4721,4.278925e+00
4722,4.289761e+00
4723,4.149870e+00
4724,4.253496e+00
4725,4.145310e+00
4726,4.201042e+00
4727,4.273902e+00
4728,4.077829e+00
4729,4.174433e+00
4730,4.120380e+00
4731,4.282504e+00
4732,4.329696e+00
4733,4.383664e+00
4734,4.369037e+00
4735,4.386415e+00
4736,4.447687e+00
4737,4.447006e+00
4738,4.610542e+00
4739,4.485145e+00
4740,4.676094e+00
4741,4.707243e+00
4742,4.759485e+00
4743,4.629411e+00
4744,4.492960e+00
4745,4.444346e+00
4746,4.495164e+00
4747,4.572044e+00
4748,4.459151e+00
4749,4.495009e+00
4750,4.470364e+00
4751,4.562503e+00
4752,4.647524e+00
4753,4.669823e+00
4754,4.857273e+00
4755,4.973386e+00
4756,4.946087e+00
4757,4.954921e+00
4758,4.916854e+00
4759,4.983993e+00
4760,4.875956e+00
4761,4.975064e+00
4762,4.966698e+00
4763,4.918779e+00
4764,4.775994e+00
4765,4.864736e+00
4766,4.932579e+00
4767,4.971381e+00
4768,4.903007e+00
4769,5.055538e+00
4770,5.034782e+00
4771,4.948814e+00
4772,4.996876e+00
4773,4.965787e+00
4774,5.048338e+00
4775,5.175954e+00
4776,5.042373e+00
4777,5.004203e+00
4778,4.839702e+00
4779,4.858524e+00
4780,4.877762e+00
4781,4.942145e+00
4782,4.787560e+00
4783,4.792845e+00
4784,4.747453e+00
4785,5.028354e+00
4786,4.999384e+00
4787,5.135549e+00
4788,5.023569e+00
4789,5.041915e+00
4790,5.081628e+00
4791,5.075158e+00
4792,5.129281e+00
4793,5.213913e+00
4794,5.249980e+00
4795,5.108743e+00
4796,5.007900e+00
4797,5.011854e+00
4798,4.978689e+00
4799,4.858507e+00
4800,4.808322e+00
4801,4.862703e+00
4802,4.909835e+00
4803,4.841884e+00
4804,4.875449e+00
4805,4.882351e+00
4806,4.807427e+00
4807,4.655102e+00
4808,4.549118e+00
4809,4.461671e+00
4810,4.522093e+00
4811,4.577900e+00
4812,4.545541e+00
4813,4.558905e+00
4814,4.473613e+00
4815,4.436842e+00
4816,4.487875e+00
4817,4.572198e+00
4818,4.501654e+00
4819,4.646383e+00
4820,4.732521e+00
4821,4.509650e+00
4822,4.666941e+00
4823,4.844256e+00
4824,4.658185e+00
4825,4.796347e+00
4826,4.784274e+00
4827,4.855431e+00
4828,4.851339e+00
4829,4.758608e+00
4830,4.692133e+00
4831,4.473735e+00
4832,4.402799e+00
4833,4.117476e+00
4834,4.168374e+00
4835,4.163022e+00
4836,4.266764e+00
4837,4.188823e+00
4838,4.254256e+00
4839,4.198772e+00
4840,4.093885e+00
4841,3.911446e+00
4842,3.726160e+00
4843,3.818982e+00
4844,3.916122e+00
4845,3.949960e+00
4846,4.010741e+00
4847,4.058719e+00
4848,4.131670e+00
4849,4.036182e+00
4850,3.977936e+00
4851,3.961603e+00
4852,4.047689e+00
4853,4.112188e+00
4854,4.151617e+00
4855,4.048359e+00
4856,4.155178e+00
4857,4.401394e+00
4858,4.335053e+00
4859,4.261953e+00
4860,4.291653e+00
4861,4.174288e+00
4862,4.171898e+00
4863,4.193772e+00
4864,4.086378e+00
4865,4.096511e+00
4866,4.172321e+00
4867,4.069895e+00
4868,4.083021e+00
4869,4.017903e+00
4870,4.233754e+00
4871,4.262366e+00
4872,4.255061e+00
4873,4.204036e+00
4874,4.249614e+00
4875,4.197091e+00
4876,4.091255e+00
4877,4.041362e+00
4878,4.079401e+00
4879,3.884622e+00
4880,3.918207e+00
4881,3.880089e+00
4882,3.800104e+00
4883,3.836783e+00
4884,3.723176e+00
4885,3.733578e+00
4886,3.638568e+00
4887,3.635159e+00
4888,3.681100e+00
4889,3.709779e+00
4890,3.611624e+00
4891,3.895441e+00
4892,3.857024e+00
4893,3.725270e+00
4894,3.830319e+00
4895,3.758999e+00
4896,3.649334e+00
4897,3.723645e+00
4898,3.723339e+00
4899,3.643527e+00
4900,3.678327e+00
4901,3.598656e+00
4902,3.653885e+00
4903,3.580452e+00
4904,3.627276e+00
4905,3.691332e+00
4906,3.651519e+00
4907,3.788510e+00
4908,3.614650e+00
4909,3.608892e+00
4910,3.644383e+00
4911,3.459341e+00
4912,3.302716e+00
4913,3.387066e+00
4914,3.493808e+00
4915,3.559813e+00
4916,3.687510e+00
4917,3.742022e+00
4918,3.623308e+00
4919,3.606685e+00
4920,3.627394e+00
4921,3.616027e+00
4922,3.638553e+00
4923,3.618936e+00
4924,3.777655e+00
4925,3.560545e+00
4926,3.412879e+00
4927,3.470178e+00
4928,3.407614e+00
4929,3.456910e+00
4930,3.511334e+00
4931,3.309681e+00
4932,3.367236e+00
4933,3.428620e+00
4934,3.447984e+00
4935,3.539209e+00
4936,3.331690e+00
4937,3.329185e+00
4938,3.300669e+00
4939,3.332970e+00
4940,3.501979e+00
4941,3.296085e+00
4942,3.391337e+00
4943,3.620670e+00
4944,3.779240e+00
4945,3.526530e+00
4946,3.533320e+00
4947,3.610817e+00
4948,3.458863e+00
4949,3.373590e+00
4950,3.334806e+00
4951,3.499043e+00
4952,3.459862e+00
4953,3.288518e+00
4954,3.188477e+00
4955,3.226914e+00
4956,3.187801e+00
4957,3.192308e+00
4958,3.218981e+00
4959,3.219273e+00
4960,3.209273e+00
4961,3.256814e+00
4962,3.227279e+00
4963,3.383670e+00
4964,3.668072e+00
4965,3.476332e+00
4966,3.564253e+00
4967,3.723006e+00
4968,3.750433e+00
4969,3.818729e+00
4970,3.583968e+00
4971,3.406367e+00
4972,3.402897e+00
4973,3.390667e+00
4974,3.317791e+00
4975,3.249119e+00
4976,3.329751e+00
4977,3.414501e+00
4978,3.381762e+00
4979,3.443368e+00
4980,3.493043e+00
4981,3.334147e+00
4982,3.285555e+00
4983,3.096813e+00
4984,3.136900e+00
4985,3.170101e+00
4986,3.086724e+00
4987,3.021404e+00
4988,2.902333e+00
4989,2.999623e+00
4990,3.128389e+00
4991,3.115706e+00
4992,3.274456e+00
4993,3.381866e+00
4994,3.524774e+00
4995,3.453419e+00
4996,3.502146e+00
4997,3.713642e+00
4998,3.390483e+00
4999,3.328885e+00
5000,3.452560e+00
5001,3.158703e+00
5002,3.249653e+00
5003,3.248497e+00
5004,3.181749e+00
5005,3.294181e+00
5006,3.122345e+00
5007,3.148740e+00
5008,3.291651e+00
5009,3.274580e+00
5010,3.262610e+00
5011,3.373879e+00
5012,3.224709e+00
5013,3.072765e+00
5014,2.914408e+00
5015,2.987981e+00
5016,3.027430e+00
5017,3.062926e+00
5018,3.100398e+00
5019,3.082451e+00
5020,3.225530e+00
5021,3.164101e+00
5022,3.113355e+00
5023,3.248563e+00
5024,3.424196e+00
5025,3.485562e+00
5026,3.457990e+00
5027,3.380771e+00
5028,3.435035e+00
5029,3.334958e+00
5030,3.497766e+00
5031,3.476716e+00
5032,3.572981e+00
5033,3.502923e+00
5034,3.294930e+00
5035,3.292282e+00
5036,3.308623e+00
5037,3.357456e+00
5038,3.379393e+00
5039,3.390143e+00
5040,3.306785e+00
5041,3.317117e+00
5042,3.142481e+00
5043,3.035935e+00
5044,3.238612e+00
5045,3.240913e+00
5046,3.070112e+00
5047,3.177789e+00
5048,3.239300e+00
5049,3.236298e+00
5050,3.372841e+00
5051,3.167512e+00
5052,3.326174e+00
5053,3.479962e+00
5054,3.471390e+00
5055,3.451222e+00
5056,3.453811e+00
5057,3.560487e+00
5058,3.591960e+00
5059,3.675886e+00
5060,3.449911e+00
5061,3.614196e+00
5062,3.650498e+00
5063,3.705202e+00
5064,3.585530e+00
5065,3.497016e+00
5066,3.543731e+00
5067,3.490624e+00
5068,3.595182e+00
5069,3.770305e+00
5070,3.827870e+00
5071,3.873962e+00
5072,3.900172e+00
5073,3.917253e+00
5074,3.810043e+00
5075,3.830909e+00
5076,3.713558e+00
5077,3.681936e+00
5078,3.668778e+00
5079,3.573225e+00
5080,3.622597e+00
5081,3.559826e+00
5082,3.493807e+00
5083,3.729841e+00
5084,3.796733e+00
5085,3.890654e+00
5086,3.967628e+00
5087,4.073735e+00
5088,3.992288e+00
5089,3.788800e+00
5090,3.795722e+00
5091,3.847014e+00
5092,3.859213e+00
5093,3.860815e+00
5094,3.905453e+00
5095,4.088213e+00
5096,4.025305e+00
5097,4.193556e+00
5098,4.254983e+00
5099,4.246346e+00
5100,4.090813e+00
5101,4.004134e+00
5102,4.027823e+00
5103,4.176280e+00
5104,3.996738e+00
5105,3.918324e+00
5106,3.878192e+00
5107,3.934322e+00
5108,3.964577e+00
5109,4.041123e+00
5110,4.146053e+00
5111,3.953979e+00
5112,3.978818e+00
5113,3.912935e+00
5114,3.965680e+00
5115,3.926593e+00
5116,3.911879e+00
5117,3.883714e+00
5118,3.767860e+00
5119,3.897741e+00
5120,3.892543e+00
5121,3.911384e+00
5122,3.738435e+00
5123,3.689495e+00
5124,3.734313e+00
5125,3.781294e+00
5126,3.783154e+00
5127,3.803550e+00
5128,3.720127e+00
5129,3.775069e+00
5130,3.856825e+00
5131,3.774663e+00
5132,3.764309e+00
5133,3.750951e+00
5134,3.668297e+00
5135,3.650345e+00
5136,3.523540e+00
5137,3.292008e+00
5138,3.523747e+00
5139,3.522981e+00
5140,3.589632e+00
5141,3.614924e+00
5142,3.596943e+00
5143,3.545521e+00
5144,3.378070e+00
5145,3.356385e+00
5146,3.539653e+00
5147,3.390835e+00
5148,3.469968e+00
5149,3.557101e+00
5150,3.447654e+00
5151,3.326625e+00
5152,3.276142e+00
5153,3.278783e+00
5154,3.359924e+00
5155,3.509342e+00
5156,3.514538e+00
5157,3.652969e+00
5158,3.581855e+00
5159,3.547306e+00
5160,3.694413e+00
5161,3.639685e+00
5162,3.684859e+00
5163,3.652909e+00
5164,3.646945e+00
5165,3.797726e+00
5166,3.543551e+00
5167,3.617098e+00
5168,3.664758e+00
5169,3.633806e+00
5170,3.660800e+00
5171,3.778365e+00
5172,3.685894e+00
5173,3.689346e+00
5174,3.742188e+00
5175,3.648231e+00
5176,3.832091e+00
5177,3.840566e+00
5178,3.875745e+00
5179,3.720838e+00
5180,3.698270e+00
5181,3.868239e+00
5182,3.871705e+00
5183,3.897512e+00
5184,3.819255e+00
5185,3.801473e+00
5186,3.811552e+00
5187,3.712673e+00
5188,3.752365e+00
5189,3.957888e+00
5190,3.802329e+00
5191,3.843070e+00
5192,3.934123e+00
5193,3.917642e+00
5194,4.017039e+00
5195,3.941799e+00
5196,3.993215e+00
5197,4.104563e+00
5198,4.108843e+00
5199,4.253354e+00
5200,4.148827e+00
5201,4.219973e+00
5202,4.157350e+00
5203,3.955873e+00
5204,4.009665e+00
5205,4.079579e+00
5206,4.061079e+00
5207,3.929963e+00
5208,3.828139e+00
5209,3.750620e+00
5210,3.968477e+00
5211,4.086926e+00
5212,4.134578e+00
5213,4.137416e+00
5214,4.168129e+00
5215,4.154983e+00
5216,4.186127e+00
5217,4.047701e+00
5218,4.201541e+00
5219,4.100386e+00
5220,3.958597e+00
5221,3.828415e+00
5222,3.651617e+00
5223,3.590740e+00
5224,3.658573e+00
5225,3.590428e+00
5226,3.554009e+00
5227,3.678632e+00
5228,3.554383e+00
5229,3.515813e+00
5230,3.542488e+00
5231,3.555574e+00
5232,3.645740e+00
5233,3.726483e+00
5234,3.958889e+00
5235,3.901742e+00
5236,3.786959e+00
5237,3.789226e+00
5238,3.692661e+00
5239,3.690497e+00
5240,3.733651e+00
5241,3.845594e+00
5242,3.670426e+00
5243,3.603731e+00
5244,3.632652e+00
5245,3.512251e+00
5246,3.494064e+00
5247,3.572676e+00
5248,3.564452e+00
5249,3.380617e+00
5250,3.315903e+00
5251,3.141270e+00
5252,3.190459e+00
5253,3.108535e+00
5254,3.284499e+00
5255,3.048201e+00
5256,3.070048e+00
5257,3.039076e+00
5258,3.017577e+00
5259,2.953303e+00
5260,2.841397e+00
5261,2.922516e+00
5262,3.018332e+00
5263,2.962388e+00
5264,3.083047e+00
5265,3.215500e+00
5266,3.115580e+00
5267,3.213613e+00
5268,3.311326e+00
5269,3.290376e+00
5270,3.313311e+00
5271,3.255455e+00
5272,3.218406e+00
5273,3.090271e+00
5274,2.969595e+00
5275,3.130224e+00
5276,3.086799e+00
5277,3.160283e+00
5278,3.401001e+00
5279,3.243395e+00
5280,3.153320e+00
5281,3.006940e+00
5282,3.040241e+00
5283,3.078581e+00
5284,3.217400e+00
5285,3.146619e+00
5286,3.096474e+00
5287,3.094802e+00
5288,3.054307e+00
5289,3.104752e+00
5290,3.264683e+00
5291,3.238250e+00
5292,3.256936e+00
5293,3.296429e+00
5294,3.400692e+00
5295,3.311497e+00
5296,3.596395e+00
5297,3.587638e+00
5298,3.592419e+00
5299,3.613417e+00
5300,3.615510e+00
5301,3.639146e+00
5302,3.655241e+00
5303,3.743959e+00
5304,3.672947e+00
5305,3.686091e+00
5306,3.688260e+00
5307,3.666775e+00
5308,3.715479e+00
5309,3.862416e+00
5310,3.963686e+00
5311,3.950396e+00
5312,3.793847e+00
5313,3.867351e+00
5314,3.780689e+00
5315,3.784532e+00
5316,3.790181e+00
5317,3.771091e+00
5318,3.838320e+00
5319,3.903687e+00
5320,3.712263e+00
5321,3.760855e+00
5322,3.732765e+00
5323,3.818419e+00
5324,3.739385e+00
5325,3.819122e+00
5326,4.082655e+00
5327,4.069728e+00
5328,4.140731e+00
5329,4.121588e+00
5330,4.077032e+00
5331,4.143549e+00
5332,4.201880e+00
5333,4.044155e+00
5334,4.026034e+00
5335,3.992904e+00
5336,4.019076e+00
5337,3.907732e+00
5338,3.815719e+00
5339,3.795159e+00
5340,3.905263e+00
5341,3.888221e+00
5342,3.736440e+00
5343,3.714712e+00
5344,3.588372e+00
5345,3.689671e+00
5346,3.714170e+00
5347,3.500873e+00
5348,3.560907e+00
5349,3.547693e+00
5350,3.619992e+00
5351,3.545849e+00
5352,3.302412e+00
5353,3.330790e+00
5354,3.329811e+00
5355,3.496092e+00
5356,3.373229e+00
5357,3.233206e+00
5358,3.461000e+00
5359,3.250594e+00
5360,3.285667e+00
5361,3.384357e+00
5362,3.473279e+00
5363,3.441034e+00
5364,3.561354e+00
5365,3.399526e+00
5366,3.528967e+00
5367,3.538745e+00
5368,3.543506e+00
5369,3.439838e+00
5370,3.399021e+00
5371,3.317075e+00
5372,3.215949e+00
5373,3.245300e+00
5374,3.239779e+00
5375,3.442097e+00
5376,3.479792e+00
5377,3.394784e+00
5378,3.611628e+00
5379,3.431255e+00
5380,3.385727e+00
5381,3.463074e+00
5382,3.474359e+00
5383,3.623507e+00
5384,3.551286e+00
5385,3.490869e+00
5386,3.480991e+00
5387,3.446189e+00
5388,3.501075e+00
5389,3.617224e+00
5390,3.689901e+00
5391,3.750794e+00
5392,3.729188e+00
5393,3.563302e+00
5394,3.488717e+00
5395,3.501508e+00
5396,3.536612e+00
5397,3.469603e+00
5398,3.572507e+00
5399,3.567777e+00
5400,3.637835e+00
5401,3.616962e+00
5402,3.433044e+00
5403,3.396121e+00
5404,3.370550e+00
5405,3.618146e+00
5406,3.684040e+00
5407,3.650101e+00
5408,3.736867e+00
5409,3.561848e+00
5410,3.421844e+00
5411,3.560764e+00
5412,3.511753e+00
5413,3.699143e+00
5414,3.547052e+00
5415,3.749273e+00
5416,3.570125e+00
5417,3.597123e+00
5418,3.404532e+00
5419,3.397738e+00
5420,3.371186e+00
5421,3.411858e+00
5422,3.582029e+00
5423,3.614949e+00
5424,3.529961e+00
5425,3.746361e+00
5426,3.727830e+00
5427,3.844506e+00
5428,3.722262e+00
5429,3.570288e+00
5430,3.485500e+00
5431,3.628084e+00
5432,3.562547e+00
5433,3.435038e+00
5434,3.486547e+00
5435,3.344466e+00
5436,3.492159e+00
5437,3.393139e+00
5438,3.650417e+00
5439,3.832116e+00
5440,3.759060e+00
5441,3.769733e+00
5442,3.843032e+00
5443,3.763446e+00
5444,3.703956e+00
5445,3.729853e+00
5446,3.914848e+00
5447,3.973165e+00
5448,3.983330e+00
5449,3.998461e+00
5450,3.905002e+00
5451,3.983384e+00
5452,4.002275e+00
5453,3.920392e+00
5454,3.872850e+00
5455,3.708991e+00
5456,3.711561e+00
5457,3.589144e+00
5458,3.466603e+00
5459,3.517611e+00
5460,3.470791e+00
5461,3.359556e+00
5462,3.356735e+00
5463,3.273765e+00
5464,3.336129e+00
5465,3.249791e+00
5466,3.198146e+00
5467,3.120620e+00
5468,3.139340e+00
5469,3.119052e+00
5470,3.166653e+00
5471,3.162880e+00
5472,3.300319e+00
5473,3.217161e+00
5474,3.420171e+00
5475,3.365455e+00
5476,3.386613e+00
5477,3.339381e+00
5478,3.286230e+00
5479,3.287416e+00
5480,3.356402e+00
5481,3.325454e+00
5482,3.479612e+00
5483,3.516190e+00
5484,3.446573e+00
5485,3.338860e+00
5486,3.365900e+00
5487,3.408434e+00
5488,3.424480e+00
5489,3.336995e+00
5490,3.369307e+00
5491,3.524912e+00
5492,3.619987e+00
5493,3.572383e+00
5494,3.610973e+00
5495,3.594544e+00
5496,3.575929e+00
5497,3.599488e+00
5498,3.552315e+00
5499,3.517287e+00
5500,3.669095e+00
5501,3.616831e+00
5502,3.722424e+00
5503,3.588111e+00
5504,3.549250e+00
5505,3.523484e+00
5506,3.703221e+00
5507,3.634329e+00
5508,3.528182e+00
5509,3.572859e+00
5510,3.637192e+00
5511,3.545622e+00
5512,3.722945e+00
5513,3.782222e+00
5514,3.809678e+00
5515,3.712315e+00
5516,3.646333e+00
5517,3.586006e+00
5518,3.614325e+00
5519,3.687651e+00
5520,3.683750e+00
5521,3.665726e+00
5522,3.577556e+00
5523,3.613018e+00
5524,3.534183e+00
5525,3.492752e+00
5526,3.580741e+00
5527,3.745662e+00
5528,3.721833e+00
5529,3.853320e+00
5530,3.730050e+00
5531,3.540141e+00
5532,3.497023e+00
5533,3.560891e+00
5534,3.467962e+00
5535,3.462059e+00
5536,3.665167e+00
5537,3.453060e+00
5538,3.431497e+00
5539,3.508044e+00
5540,3.463648e+00
5541,3.586956e+00
5542,3.539113e+00
5543,3.335459e+00
5544,3.479466e+00
5545,3.330887e+00
5546,3.365566e+00
5547,3.538683e+00
5548,3.675473e+00
5549,3.570409e+00
5550,3.496647e+00
5551,3.569249e+00
5552,3.678538e+00
5553,3.560755e+00
5554,3.602746e+00
5555,3.683509e+00
5556,3.431319e+00
5557,3.378958e+00
5558,3.209004e+00
5559,3.392293e+00
5560,3.249623e+00
5561,3.333880e+00
5562,3.520582e+00
5563,3.491790e+00
5564,3.432933e+00
5565,3.393439e+00
5566,3.347833e+00
5567,3.408289e+00
5568,3.290181e+00
5569,3.385601e+00
5570,3.372181e+00
5571,3.445287e+00
5572,3.364232e+00
5573,3.250815e+00
5574,3.302240e+00
5575,3.250452e+00
5576,3.321051e+00
5577,3.300353e+00
5578,3.145214e+00
5579,3.159750e+00
5580,3.161029e+00
5581,3.101779e+00
5582,3.096411e+00
5583,3.342173e+00
5584,3.309216e+00
5585,3.247572e+00
5586,3.318609e+00
5587,3.270266e+00
5588,3.201070e+00
5589,3.182603e+00
5590,3.033234e+00
5591,3.086381e+00
5592,3.125299e+00
5593,2.890280e+00
5594,2.959938e+00
5595,2.778360e+00
5596,2.931527e+00
5597,2.964123e+00
5598,2.961458e+00
5599,2.897246e+00
5600,3.080088e+00
5601,3.141022e+00
5602,3.299750e+00
5603,3.181174e+00
5604,3.143496e+00
5605,3.194701e+00
5606,3.309431e+00
5607,3.145042e+00
5608,3.167801e+00
5609,3.252458e+00
5610,3.126372e+00
5611,3.309622e+00
5612,3.159112e+00
5613,3.143963e+00
5614,3.072131e+00
5615,3.078638e+00
5616,3.109236e+00
5617,3.076127e+00
5618,2.982494e+00
5619,3.145348e+00
5620,3.152609e+00
5621,3.242389e+00
5622,3.243739e+00
5623,3.358211e+00
5624,3.327936e+00
5625,3.468201e+00
5626,3.336383e+00
5627,3.393091e+00
5628,3.381776e+00
5629,3.436107e+00
5630,3.285454e+00
5631,3.446781e+00
5632,3.461008e+00
5633,3.605521e+00
5634,3.508417e+00
5635,3.445391e+00
5636,3.448009e+00
5637,3.481333e+00
5638,3.572924e+00
5639,3.357006e+00
5640,3.365234e+00
5641,3.369286e+00
5642,3.401101e+00
5643,3.458307e+00
5644,3.235569e+00
5645,3.239666e+00
5646,3.241537e+00
5647,3.311693e+00
5648,3.374466e+00
5649,3.305813e+00
5650,3.415888e+00
5651,3.416307e+00
5652,3.704110e+00
5653,3.578118e+00
5654,3.530343e+00
5655,3.545481e+00
5656,3.621589e+00
5657,3.731919e+00
5658,3.737518e+00
5659,3.759541e+00
5660,3.615354e+00
5661,3.649831e+00
5662,3.542247e+00
5663,3.513222e+00
5664,3.598914e+00
5665,3.656416e+00
5666,3.731936e+00
5667,3.818565e+00
5668,3.746306e+00
5669,3.522534e+00
5670,3.532977e+00
5671,3.772934e+00
5672,3.812157e+00
5673,3.994179e+00
5674,4.126119e+00
5675,3.970991e+00
5676,3.948962e+00
5677,3.883867e+00
5678,4.047106e+00
5679,3.988905e+00
5680,4.041323e+00
5681,3.988231e+00
5682,3.895027e+00
5683,3.738114e+00
5684,3.669874e+00
5685,3.922131e+00
5686,3.740204e+00
5687,3.501750e+00
5688,3.524185e+00
5689,3.572196e+00
5690,3.593154e+00
5691,3.631076e+00
5692,3.553451e+00
5693,3.454790e+00
5694,3.645259e+00
5695,3.757905e+00
5696,3.728531e+00
5697,3.670964e+00
5698,3.722365e+00
5699,3.611788e+00
5700,3.599006e+00
5701,3.667186e+00
5702,3.436646e+00
5703,3.474768e+00
5704,3.357446e+00
5705,3.350770e+00
5706,3.459951e+00
5707,3.471505e+00
5708,3.233520e+00
5709,3.100391e+00
5710,3.214346e+00
5711,3.127593e+00
5712,3.115489e+00
5713,3.065943e+00
5714,3.146109e+00
5715,3.237171e+00
5716,3.142255e+00
5717,2.967544e+00
5718,2.890858e+00
5719,2.818408e+00
5720,2.907927e+00
5721,2.991396e+00
5722,2.965943e+00
5723,2.966079e+00
5724,3.004980e+00
5725,3.148041e+00
5726,3.149442e+00
5727,3.096568e+00
5728,2.976571e+00
5729,2.929201e+00
5730,3.029620e+00
5731,2.879277e+00
5732,2.814277e+00
5733,2.835987e+00
5734,2.904878e+00
5735,2.870294e+00
5736,2.748315e+00
5737,2.844056e+00
5738,3.020331e+00
5739,3.210167e+00
5740,3.093239e+00
5741,3.041973e+00
5742,3.234581e+00
5743,3.137733e+00
5744,3.218417e+00
5745,3.304882e+00
5746,3.208784e+00
5747,2.978898e+00
5748,2.884497e+00
5749,2.898530e+00
